onset_latency,rise_time,peak_amplitude,recovery_time,dwell_time,switching_rate,mean_synchrony,synchrony_entropy,onset_defined,rise_defined,recovery_defined,_notes,_params,first_peak_time,baseline_fraction,inter_peak_cv,morphology_label,ground_truth_morphology,replication
3.0,10.0,0.9059715616393612,12.0,28.333333333333332,2.0,0.5453647771593536,3.1181234040303263,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.4969980509539447,oscillatory,oscillatory,142
1.0,10.0,0.8967594109319406,14.0,19.22222222222222,3.4,0.5415726965609657,3.132987661841942,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.5527877205515606,oscillatory,oscillatory,143
5.0,14.0,0.9291397468182931,20.0,24.428571428571427,2.6,0.5465884683339213,3.084097870995876,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.5,2.5048012647944624,oscillatory,oscillatory,144
2.0,14.0,0.9072158353909998,13.0,17.3,3.6,0.5427141983651901,3.0888084510791365,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.417590978743042,oscillatory,oscillatory,145
3.0,11.0,0.9470203826469343,19.0,29.166666666666668,2.2,0.546218722773389,3.0945247324146123,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.3,2.3957742338806143,oscillatory,oscillatory,146
4.0,11.0,0.8845401677113356,20.0,24.714285714285715,2.4,0.5426301253913215,3.0806723756765346,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.408445416057655,oscillatory,oscillatory,147
2.0,11.0,0.8834198865747392,18.0,21.875,2.8,0.5426844890804506,3.1379456483075607,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.3057340190597344,oscillatory,oscillatory,148
4.0,8.0,0.9160696952592158,,19.555555555555557,3.4,0.5476127709795274,3.028191140597316,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.2857142857142857,2.519073174921797,oscillatory,oscillatory,149
3.0,11.0,0.9028301107546443,29.0,24.857142857142858,2.4,0.5384876101759349,3.0934370481292457,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.443908241028882,oscillatory,oscillatory,150
1.0,12.0,0.900197781712883,22.0,28.833333333333332,2.2,0.5423714801097766,3.072947896100331,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.531804466496426,oscillatory,oscillatory,151
131.0,10.0,0.9139158315924636,21.0,21.75,2.8,0.5481973791111459,3.0853191600938628,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,2.242083320964555,oscillatory,oscillatory,152
2.0,16.0,0.9319264893863253,,15.909090909090908,4.0,0.5432491062068374,3.0123593349533273,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.387375877120113,oscillatory,oscillatory,153
127.0,11.0,0.9000960785495757,15.0,28.333333333333332,2.0,0.5390030422013831,3.0950493123875793,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.3336380339607454,oscillatory,oscillatory,154
1.0,13.0,0.8932767454567051,7.0,43.5,1.4,0.5390817996623067,3.074725508725628,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.51382872557259,oscillatory,oscillatory,155
3.0,10.0,0.9076297176106294,12.0,19.22222222222222,3.2,0.5436276497708973,3.085822363943989,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.15384615384615385,2.50929593252831,oscillatory,oscillatory,156
4.0,9.0,0.8965180987156558,,17.4,3.8,0.5416960141670631,3.102637611536795,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.16666666666666666,2.2041874260413032,oscillatory,oscillatory,157
1.0,12.0,0.901940683974628,12.0,21.375,3.0,0.5475957747066299,3.111423177569149,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.452564113559608,oscillatory,oscillatory,158
4.0,8.0,0.8938550252100694,,17.1,3.6,0.5425895625944908,3.0781052667749274,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.4910116912525453,oscillatory,oscillatory,159
3.0,11.0,0.9260509721685202,13.0,19.666666666666668,3.4,0.54212080284622,3.145769693167982,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.396146810980883,oscillatory,oscillatory,160
1.0,14.0,0.887986565530351,25.0,29.166666666666668,2.2,0.5369297001116838,3.0633276013747475,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.4958803726853165,oscillatory,oscillatory,161
2.0,17.0,0.8846433700758025,25.0,24.571428571428573,2.6,0.5389780803958839,3.033465789378209,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.16666666666666666,2.2801458993694372,oscillatory,oscillatory,162
2.0,12.0,0.9015676843591038,20.0,28.666666666666668,2.2,0.5436277754480905,3.0725615555952213,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.5407021914169987,oscillatory,oscillatory,163
7.0,13.0,0.8797023437661271,23.0,15.545454545454545,4.0,0.5365220361187691,3.0565495631650794,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.149092022770038,oscillatory,oscillatory,164
5.0,16.0,0.9037575145676842,18.0,24.428571428571427,2.6,0.5414543945974821,3.1094950927373937,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.252084041656664,oscillatory,oscillatory,165
128.0,9.0,0.9595841257261626,13.0,24.714285714285715,2.4,0.5445537386549034,3.1422419514251705,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.5965288496760897,oscillatory,oscillatory,166
2.0,13.0,0.8932786367141572,17.0,22.375,2.8,0.5457708766090015,3.0525901484845814,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.522331227492943,oscillatory,oscillatory,167
6.0,21.0,0.9488763625601129,7.0,17.1,3.6,0.5376659771834662,3.0927315096632086,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.497135516665486,oscillatory,oscillatory,168
2.0,20.0,0.881718068981239,14.0,21.375,2.8,0.5364170628510917,3.0605534618629564,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.6353268309131366,oscillatory,oscillatory,169
2.0,12.0,0.8927004417765733,15.0,29.666666666666668,2.2,0.5444191931029674,3.0128515814548784,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.577493449277755,oscillatory,oscillatory,170
2.0,15.0,0.8799994147479974,19.0,19.22222222222222,3.2,0.5497633377188784,3.076935286247997,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.4125709554246164,oscillatory,oscillatory,171
125.0,10.0,0.9193572223073996,26.0,44.25,1.2,0.5474864263310371,3.101448617402632,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.4366044532616353,oscillatory,oscillatory,172
2.0,16.0,0.8937620002926918,18.0,17.8,3.6,0.54084639528653,2.9983728853869964,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.357492041112175,oscillatory,oscillatory,173
7.0,14.0,0.9019783642677723,19.0,22.125,2.8,0.5417532664773733,3.057506273579438,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.125970790427216,oscillatory,oscillatory,174
1.0,17.0,0.8879994484800079,17.0,21.875,3.0,0.5377120697093604,3.083392999577464,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.46709138713572,oscillatory,oscillatory,175
4.0,18.0,0.8969624358886281,10.0,19.333333333333332,3.2,0.5457780825496104,3.0653114320200103,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.5513340367214274,oscillatory,oscillatory,176
4.0,13.0,0.9067656643711932,21.0,25.142857142857142,2.6,0.5400929852069737,3.0481243895655084,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.16666666666666666,2.5050633113774046,oscillatory,oscillatory,177
2.0,12.0,0.8853246659788699,14.0,21.25,3.0,0.5451884190487444,3.083841374364354,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.2857142857142857,2.567166425157308,oscillatory,oscillatory,178
3.0,14.0,0.9010226011615692,17.0,19.666666666666668,3.4,0.5406286861581756,3.0917245548806345,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.2727272727272727,2.6119326259790454,oscillatory,oscillatory,179
1.0,9.0,0.8777446323413773,,25.0,2.6,0.5447076107818724,3.0238572530267813,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.349746366629278,oscillatory,oscillatory,180
4.0,16.0,0.9173394604409538,25.0,14.5,4.4,0.5411555415143723,3.0419122623906762,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.4945180216822,oscillatory,oscillatory,181
7.0,14.0,0.8911793179435545,6.0,21.125,3.0,0.5443281047537741,3.0120131637822283,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.3754152500475993,oscillatory,oscillatory,182
1.0,15.0,0.904362708283203,,28.833333333333332,2.2,0.5399168917884837,3.0906262363404515,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.3800213436361615,oscillatory,oscillatory,183
1.0,15.0,0.8788940931010025,15.0,34.8,1.8,0.5378028867665726,3.061692742229029,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.08333333333333333,2.5859905140536594,oscillatory,oscillatory,184
3.0,8.0,0.9060965453481007,11.0,25.0,2.6,0.5402302596916427,3.136149429588299,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.5393647510003934,oscillatory,oscillatory,185
1.0,10.0,0.9013945711348196,18.0,21.5,3.0,0.5386604052570072,3.0976791427273165,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.5251540668292876,oscillatory,oscillatory,186
3.0,16.0,0.9204742777449387,14.0,22.0,3.0,0.5449646859168352,3.0818813855593263,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.494525255434388,oscillatory,oscillatory,187
1.0,14.0,0.894187335322844,3.0,18.88888888888889,3.4,0.5377831221253502,3.0962254867822785,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.578177448963862,oscillatory,oscillatory,188
6.0,13.0,0.9203697810757507,18.0,19.11111111111111,3.2,0.5387927990995657,3.088436594261864,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.3,2.230460796785904,oscillatory,oscillatory,189
1.0,17.0,0.894659044726814,14.0,19.88888888888889,3.4,0.5434780310750904,3.0566883818172355,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.14285714285714285,2.361820767535709,oscillatory,oscillatory,190
1.0,11.0,0.8719189542709896,,25.142857142857142,2.6,0.5370511135165381,3.011636613221811,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.2,2.330852188388281,oscillatory,oscillatory,191
127.0,14.0,0.9065077095251572,19.0,21.625,2.8,0.5391016124506152,3.0858053706109634,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,2.300826649265155,oscillatory,oscillatory,192
126.0,21.0,0.9273459944854132,7.0,28.833333333333332,2.0,0.5426353449639152,3.0634877653661667,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,2.5599597178976574,oscillatory,oscillatory,193
3.0,13.0,0.8865295261930388,25.0,29.333333333333332,2.0,0.5446430295530185,3.0754858870162893,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.340287472629261,oscillatory,oscillatory,194
4.0,13.0,0.9012894822134545,21.0,21.25,2.8,0.5367480304269773,3.0741818228910978,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.4682982279245165,oscillatory,oscillatory,195
3.0,14.0,0.9046534221763362,9.0,24.0,2.6,0.5393554060205614,3.0436199371933825,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.6138105657616064,oscillatory,oscillatory,196
2.0,8.0,0.8880425502743121,21.0,19.22222222222222,3.4,0.5440569727824851,3.0565314598259024,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.1877221334047525,oscillatory,oscillatory,197
4.0,12.0,0.9304795512572303,20.0,24.285714285714285,2.6,0.5406089712721085,3.162096550821479,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.15384615384615385,2.134828398215549,oscillatory,oscillatory,198
2.0,10.0,0.9058373355865865,18.0,16.0,4.2,0.5412158997310011,3.0918284342839515,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.500628770368,oscillatory,oscillatory,199
,1.0,0.8541735373215125,57.0,38.5,1.4,0.5027613773813677,2.742328782667272,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.3551189483196036,oscillatory,early_high_late_low,0
,1.0,0.8707526244598188,58.0,51.0,1.0,0.5040785668200137,2.7018462108914565,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.6080471564288846,oscillatory,early_high_late_low,1
,1.0,0.8705923247285715,67.0,38.5,1.4,0.5048943033364912,2.7052400098175675,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.8435171662693688,oscillatory,early_high_late_low,2
,2.0,0.8811008819574904,17.0,38.0,1.4,0.5012354788684424,2.7546585768030662,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",25.0,0.0,1.017446386098762,oscillatory,early_high_late_low,3
,1.0,0.8503280520061565,41.0,49.333333333333336,1.0,0.5003141230550374,2.7395063103488773,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.5841232746604093,oscillatory,early_high_late_low,4
,1.0,0.8597051393078972,3.0,50.333333333333336,1.0,0.5004634010499759,2.721051694542594,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,0.5775858742878592,oscillatory,early_high_late_low,5
,1.0,0.8696864069277966,30.0,30.2,1.8,0.4987275851725954,2.7353427946003652,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,0.5587299074710134,oscillatory,early_high_late_low,6
,1.0,0.8539879684567986,65.0,75.0,0.6,0.495989198798927,2.7540964265101695,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",21.0,0.0,1.0345353543873879,oscillatory,early_high_late_low,7
,1.0,0.8701613544028055,26.0,29.8,1.8,0.5004986636951255,2.752232131245046,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",52.0,0.0,0.6701753114647583,oscillatory,early_high_late_low,8
,1.0,0.8908521745241912,12.0,50.666666666666664,1.0,0.5049404217449843,2.67838390175701,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",1.0,0.0,0.51036710992199,oscillatory,early_high_late_low,9
,1.0,0.8662260221951776,28.0,50.0,1.0,0.4968231376812328,2.712779906346841,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,1.6419152993313506,oscillatory,early_high_late_low,10
,1.0,0.8523992231771057,33.0,74.5,0.6,0.499109468419652,2.710902065356755,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,1.0157490003667402,oscillatory,early_high_late_low,11
,1.0,0.8644739523778415,65.0,51.0,1.0,0.5024451867056244,2.7753893675157446,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,1.1044015102729496,oscillatory,early_high_late_low,12
,1.0,0.8751156452649814,94.0,30.0,1.8,0.5005369623124643,2.787012804725895,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.8325354252973264,oscillatory,early_high_late_low,13
,1.0,0.8585754372174201,73.0,49.333333333333336,1.0,0.5065459851529877,2.8011377667475097,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.6739316832167583,oscillatory,early_high_late_low,14
,1.0,0.8628465510628222,73.0,51.0,1.0,0.5010504600213329,2.7618946251083325,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,0.0,1.2418832684588896,oscillatory,early_high_late_low,15
,1.0,0.8917607485398013,75.0,37.25,1.4,0.5051795437697509,2.7215394048130843,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",23.0,0.0,0.7760297817881877,oscillatory,early_high_late_low,16
,1.0,0.8679519116390858,79.0,38.0,1.4,0.5031836652452544,2.726648316170476,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",16.0,0.0,1.095076752738908,oscillatory,early_high_late_low,17
,1.0,0.8713283432639258,65.0,29.8,1.8,0.5002550101316533,2.7727632947944576,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,0.0,0.5525229524408201,oscillatory,early_high_late_low,18
,1.0,0.8668657063240643,57.0,50.666666666666664,1.0,0.5009734245732119,2.7847111135679845,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",31.0,0.0,0.5321653878260029,oscillatory,early_high_late_low,19
,13.0,0.9211482583437969,7.0,75.5,0.6,0.4990547272591558,2.7358305112896537,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",17.0,0.0,0.5252995748590044,oscillatory,early_high_late_low,20
,1.0,0.8636376166571271,2.0,37.75,1.4,0.50145759778436,2.7776123583315795,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.7722067712902737,oscillatory,early_high_late_low,21
,1.0,0.8728325413848196,66.0,50.0,1.0,0.5003200239861028,2.7756662456913364,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,0.6042570463760015,oscillatory,early_high_late_low,22
,1.0,0.8607353853475803,47.0,37.25,1.4,0.49987569416076466,2.761813508872289,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",6.0,0.0,0.7905694150420948,oscillatory,early_high_late_low,23
,1.0,0.860082292501398,122.0,37.75,1.4,0.5014148917216498,2.71269924890784,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.0,0.8525159975196708,oscillatory,early_high_late_low,24
,1.0,0.8549788818393149,90.0,30.2,1.8,0.5026771570468987,2.743887864331331,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.6921493962744564,oscillatory,early_high_late_low,25
,2.0,0.887216558474326,29.0,74.5,0.6,0.49550714852359967,2.7779719262101303,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,0.7781929834730117,oscillatory,early_high_late_low,26
,2.0,0.8652448264940461,38.0,37.25,1.4,0.5006515750980285,2.703168386237025,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",39.0,0.0,0.575207960246435,oscillatory,early_high_late_low,27
,1.0,0.8512118311307788,48.0,51.0,1.0,0.49640567372100625,2.72993539809516,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,1.18628549514531,oscillatory,early_high_late_low,28
,1.0,0.8671892792357416,66.0,50.666666666666664,1.0,0.505512396804424,2.7695637243732945,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",48.0,0.0,1.0167972997392754,oscillatory,early_high_late_low,29
,1.0,0.8769079256206658,57.0,51.0,1.0,0.5002880653589544,2.8128683964342516,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,0.8796985660578565,oscillatory,early_high_late_low,30
,1.0,0.8429920487842797,74.0,30.0,1.8,0.4981710200350627,2.7679002414498974,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.8397487356014136,oscillatory,early_high_late_low,31
,3.0,0.8730268488774143,80.0,49.666666666666664,1.0,0.5027458214029364,2.6754413893918105,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",19.0,0.0,1.0469915979844346,oscillatory,early_high_late_low,32
,1.0,0.8672820866142643,21.0,38.25,1.4,0.4973270331797848,2.742671826632703,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",14.0,0.0,1.0484238733564588,oscillatory,early_high_late_low,33
,3.0,0.8621189028226909,102.0,50.333333333333336,1.0,0.505343681706116,2.751803126301598,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,0.678354840224641,oscillatory,early_high_late_low,34
,1.0,0.8611138535817753,72.0,150.0,0.2,0.5036580306212606,2.79330022739333,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.7351380386568461,oscillatory,early_high_late_low,35
,1.0,0.870458212564742,40.0,76.0,0.6,0.5022869538699073,2.712370304787479,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.7234898064243891,oscillatory,early_high_late_low,36
,1.0,0.8480660460155338,43.0,51.0,1.0,0.5008728231906694,2.72688109803133,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",46.0,0.0,0.6801618553839974,oscillatory,early_high_late_low,37
,1.0,0.8431303401326395,37.0,30.0,1.8,0.4948706329269595,2.705635770785797,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",62.0,0.0,0.48149133952190887,oscillatory,early_high_late_low,38
,1.0,0.8576077293290804,66.0,75.0,0.6,0.5019630872140808,2.7431347690328756,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,0.81309685798291,oscillatory,early_high_late_low,39
,1.0,0.8582421010179534,10.0,37.5,1.4,0.4971267889107452,2.743731466159458,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",15.0,0.0,0.6116697528719643,oscillatory,early_high_late_low,40
,1.0,0.8751070754450774,53.0,25.166666666666668,2.2,0.49850376313426786,2.7944500389965605,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",46.0,0.0,0.7656678196959645,oscillatory,early_high_late_low,41
,1.0,0.8768680835672471,43.0,50.0,1.0,0.5002889750240765,2.730448859515502,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,0.8406270592104471,oscillatory,early_high_late_low,42
,1.0,0.8491716712338724,60.0,74.0,0.6,0.5010233592913615,2.71447793088165,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",37.0,0.0,0.5644262215760362,oscillatory,early_high_late_low,43
,3.0,0.8659627374779924,47.0,49.666666666666664,1.0,0.4983341779629344,2.7881826551117688,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,1.044385768832022,oscillatory,early_high_late_low,44
,1.0,0.8554118239569696,98.0,51.0,1.0,0.504126329263409,2.7235294401244565,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.8027159289268571,oscillatory,early_high_late_low,45
,1.0,0.854805495487486,18.0,75.5,0.6,0.5039913322379062,2.7892313485773714,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",5.0,0.0,0.5532541947101514,oscillatory,early_high_late_low,46
,1.0,0.8347113930628866,114.0,50.0,1.0,0.4957942924616892,2.7314903536399897,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",54.0,0.0,0.8364140585656455,oscillatory,early_high_late_low,47
,1.0,0.8658610975740143,71.0,50.666666666666664,1.0,0.5023553229993019,2.781812913621744,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",4.0,0.0,0.7316036215223131,oscillatory,early_high_late_low,48
,1.0,0.867186265180629,47.0,38.25,1.4,0.5001607597435803,2.711488898208029,0,1,1,onset undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",27.0,0.0,0.8050764858994133,oscillatory,early_high_late_low,49
